archivo_original,tamano_patron,tiempo_busqueda_ns,ocurrencias
sources,1000,257979,1
sources,1000,250917,1
sources,1000,249277,1
sources,1000,249030,1
sources,1000,249308,1
sources,1000,249285,1
sources,1000,249250,1
sources,1000,248932,1
sources,1000,249050,1
sources,1000,249780,1
sources,1000,249577,1
sources,1000,249148,1
sources,1000,941242,1
sources,1000,326696,1
sources,1000,268600,1
sources,1000,261840,1
sources,1000,257915,1
sources,1000,254544,1
sources,1000,252611,1
sources,1000,252052,1
sources,1000,251383,1
sources,1000,251389,1
sources,1000,251093,1
sources,1000,251530,1
sources,1000,250635,1
sources,1000,251043,1
sources,1000,252344,1
sources,1000,251053,1
sources,1000,250823,1
sources,1000,255710,1
sources,1000,251456,1
sources,1000,251240,1
sources,1000,251886,1
sources,1000,252702,1
sources,1000,250631,1
sources,1000,250377,1
sources,1000,250294,1
sources,1000,250995,1
sources,1000,251750,1
sources,1000,251812,1
sources,1000,250828,1
sources,1000,250470,1
sources,1000,677574,1
sources,1000,252510,1
sources,1000,238874,1
sources,1000,238017,1
sources,1000,237140,1
sources,1000,237296,1
sources,1000,237435,1
sources,1000,236954,1
sources,1000,236854,1
sources,1000,236592,1
sources,1000,236449,1
sources,1000,236868,1
sources,1000,236609,1
sources,1000,236802,1
sources,1000,236604,1
sources,1000,236635,1
sources,1000,236324,1
sources,1000,250488,1
sources,1000,236416,1
sources,1000,236240,1
sources,1000,236700,1
sources,1000,236595,1
sources,1000,236902,1
sources,1000,236346,1
sources,1000,236688,1
sources,1000,236654,1
sources,1000,236758,1
sources,1000,236430,1
sources,1000,236558,1
sources,1000,236485,1
sources,1000,800056,1
sources,1000,274780,1
sources,1000,247892,1
sources,1000,246192,1
sources,1000,245741,1
sources,1000,246104,1
sources,1000,245351,1
sources,1000,245576,1
sources,1000,245525,1
sources,1000,245058,1
sources,1000,245487,1
sources,1000,244947,1
sources,1000,244760,1
sources,1000,245734,1
sources,1000,245117,1
sources,1000,244875,1
sources,1000,245059,1
sources,1000,244714,1
sources,1000,249295,1
sources,1000,244369,1
sources,1000,244564,1
sources,1000,245006,1
sources,1000,244913,1
sources,1000,244899,1
sources,1000,244915,1
sources,1000,245410,1
sources,1000,244917,1
sources,1000,245633,1
sources,1000,245099,1
sources,1000,245092,1
sources,1000,432952,7
sources,1000,240842,7
sources,1000,238491,7
sources,1000,240933,7
sources,1000,237556,7
sources,1000,237281,7
sources,1000,238110,7
sources,1000,237529,7
sources,1000,237563,7
sources,1000,237177,7
sources,1000,237847,7
sources,1000,237521,7
sources,1000,237432,7
sources,1000,237376,7
sources,1000,237255,7
sources,1000,237594,7
sources,1000,237634,7
sources,1000,237308,7
sources,1000,236983,7
sources,1000,237675,7
sources,1000,242388,7
sources,1000,237167,7
sources,1000,237341,7
sources,1000,237414,7
sources,1000,237328,7
sources,1000,237126,7
sources,1000,237229,7
sources,1000,237701,7
sources,1000,237295,7
sources,1000,237642,7
sources,1000,926968,1
sources,1000,293496,1
sources,1000,263407,1
sources,1000,266683,1
sources,1000,258487,1
sources,1000,257109,1
sources,1000,255314,1
sources,1000,256126,1
sources,1000,254313,1
sources,1000,256323,1
sources,1000,254733,1
sources,1000,251651,1
sources,1000,251897,1
sources,1000,251659,1
sources,1000,251966,1
sources,1000,253614,1
sources,1000,252565,1
sources,1000,251806,1
sources,1000,271067,1
sources,1000,270874,1
sources,1000,252798,1
sources,1000,251693,1
sources,1000,251564,1
sources,1000,251204,1
sources,1000,251467,1
sources,1000,251679,1
sources,1000,250824,1
sources,1000,251355,1
sources,1000,251143,1
sources,1000,252294,1
sources,1000,902730,1
sources,1000,332722,1
sources,1000,261449,1
sources,1000,258545,1
sources,1000,257941,1
sources,1000,255469,1
sources,1000,257124,1
sources,1000,255765,1
sources,1000,255653,1
sources,1000,254500,1
sources,1000,254398,1
sources,1000,256261,1
sources,1000,257724,1
sources,1000,257362,1
sources,1000,257719,1
sources,1000,254324,1
sources,1000,278462,1
sources,1000,256783,1
sources,1000,253884,1
sources,1000,253987,1
sources,1000,253305,1
sources,1000,253816,1
sources,1000,252821,1
sources,1000,253901,1
sources,1000,253883,1
sources,1000,253715,1
sources,1000,253256,1
sources,1000,253293,1
sources,1000,254175,1
sources,1000,254323,1
sources,1000,1113595,1
sources,1000,356297,1
sources,1000,261172,1
sources,1000,259252,1
sources,1000,258232,1
sources,1000,259414,1
sources,1000,257431,1
sources,1000,256655,1
sources,1000,255276,1
sources,1000,253822,1
sources,1000,255025,1
sources,1000,252919,1
sources,1000,252757,1
sources,1000,253120,1
sources,1000,263227,1
sources,1000,256143,1
sources,1000,253897,1
sources,1000,253855,1
sources,1000,253468,1
sources,1000,253866,1
sources,1000,252717,1
sources,1000,254359,1
sources,1000,253013,1
sources,1000,253175,1
sources,1000,253195,1
sources,1000,252585,1
sources,1000,252659,1
sources,1000,251736,1
sources,1000,252120,1
sources,1000,256943,1
sources,1000,931189,1
sources,1000,333228,1
sources,1000,254816,1
sources,1000,252822,1
sources,1000,251315,1
sources,1000,250088,1
sources,1000,250282,1
sources,1000,249634,1
sources,1000,248556,1
sources,1000,248791,1
sources,1000,248607,1
sources,1000,248067,1
sources,1000,274822,1
sources,1000,251670,1
sources,1000,248499,1
sources,1000,248100,1
sources,1000,247151,1
sources,1000,247727,1
sources,1000,248641,1
sources,1000,250038,1
sources,1000,248195,1
sources,1000,247828,1
sources,1000,247245,1
sources,1000,247521,1
sources,1000,247957,1
sources,1000,248435,1
sources,1000,249859,1
sources,1000,248235,1
sources,1000,257167,1
sources,1000,249462,1
sources,1000,1134115,1
sources,1000,313930,1
sources,1000,269937,1
sources,1000,261862,1
sources,1000,265342,1
sources,1000,259594,1
sources,1000,258623,1
sources,1000,262788,1
sources,1000,259368,1
sources,1000,267251,1
sources,1000,263764,1
sources,1000,257268,1
sources,1000,253463,1
sources,1000,254244,1
sources,1000,257228,1
sources,1000,259116,1
sources,1000,257432,1
sources,1000,258031,1
sources,1000,256641,1
sources,1000,256300,1
sources,1000,261196,1
sources,1000,262046,1
sources,1000,262626,1
sources,1000,261677,1
sources,1000,261578,1
sources,1000,280667,1
sources,1000,261102,1
sources,1000,262152,1
sources,1000,253054,1
sources,1000,252350,1
sources,1000,900852,1
sources,1000,309090,1
sources,1000,261967,1
sources,1000,264056,1
sources,1000,263374,1
sources,1000,262243,1
sources,1000,260944,1
sources,1000,274132,1
sources,1000,260565,1
sources,1000,258689,1
sources,1000,257555,1
sources,1000,251998,1
sources,1000,251190,1
sources,1000,253729,1
sources,1000,252023,1
sources,1000,250992,1
sources,1000,251656,1
sources,1000,252394,1
sources,1000,257551,1
sources,1000,258296,1
sources,1000,258216,1
sources,1000,258643,1
sources,1000,262425,1
sources,1000,259762,1
sources,1000,258382,1
sources,1000,258450,1
sources,1000,253167,1
sources,1000,250832,1
sources,1000,251248,1
sources,1000,250658,1
sources,1000,884412,1
sources,1000,334094,1
sources,1000,265678,1
sources,1000,267505,1
sources,1000,262397,1
sources,1000,264481,1
sources,1000,262319,1
sources,1000,262381,1
sources,1000,257703,1
sources,1000,254059,1
sources,1000,255974,1
sources,1000,252710,1
sources,1000,253428,1
sources,1000,254839,1
sources,1000,253118,1
sources,1000,253336,1
sources,1000,252477,1
sources,1000,253284,1
sources,1000,254106,1
sources,1000,251888,1
sources,1000,254357,1
sources,1000,253334,1
sources,1000,252417,1
sources,1000,252696,1
sources,1000,252314,1
sources,1000,252228,1
sources,1000,253603,1
sources,1000,252598,1
sources,1000,253010,1
sources,1000,254558,1
sources,1000,1373148,1
sources,1000,409458,1
sources,1000,270831,1
sources,1000,260809,1
sources,1000,258471,1
sources,1000,257888,1
sources,1000,258868,1
sources,1000,258393,1
sources,1000,255336,1
sources,1000,254919,1
sources,1000,255323,1
sources,1000,254854,1
sources,1000,254199,1
sources,1000,253265,1
sources,1000,253435,1
sources,1000,253890,1
sources,1000,269853,1
sources,1000,260373,1
sources,1000,253943,1
sources,1000,252975,1
sources,1000,252816,1
sources,1000,253230,1
sources,1000,252810,1
sources,1000,254300,1
sources,1000,253562,1
sources,1000,253055,1
sources,1000,252648,1
sources,1000,252313,1
sources,1000,252401,1
sources,1000,252153,1
sources,1000,916802,1
sources,1000,295876,1
sources,1000,259083,1
sources,1000,255943,1
sources,1000,253780,1
sources,1000,254486,1
sources,1000,252687,1
sources,1000,252434,1
sources,1000,251612,1
sources,1000,251845,1
sources,1000,251711,1
sources,1000,251911,1
sources,1000,252826,1
sources,1000,253546,1
sources,1000,252187,1
sources,1000,255301,1
sources,1000,253159,1
sources,1000,251899,1
sources,1000,251971,1
sources,1000,251751,1
sources,1000,251627,1
sources,1000,251468,1
sources,1000,251931,1
sources,1000,251989,1
sources,1000,251286,1
sources,1000,251383,1
sources,1000,251626,1
sources,1000,251868,1
sources,1000,251798,1
sources,1000,250929,1
sources,1000,1105260,1
sources,1000,389437,1
sources,1000,286186,1
sources,1000,284813,1
sources,1000,280048,1
sources,1000,272440,1
sources,1000,268689,1
sources,1000,283792,1
sources,1000,280025,1
sources,1000,280625,1
sources,1000,280753,1
sources,1000,286253,1
sources,1000,281373,1
sources,1000,270361,1
sources,1000,265513,1
sources,1000,263045,1
sources,1000,262016,1
sources,1000,265762,1
sources,1000,266318,1
sources,1000,266020,1
sources,1000,264300,1
sources,1000,262153,1
sources,1000,262692,1
sources,1000,261898,1
sources,1000,261672,1
sources,1000,263782,1
sources,1000,267382,1
sources,1000,264989,1
sources,1000,265278,1
sources,1000,262650,1
sources,1000,624959,1
sources,1000,260799,1
sources,1000,247476,1
sources,1000,246280,1
sources,1000,246269,1
sources,1000,263243,1
sources,1000,246221,1
sources,1000,246427,1
sources,1000,246136,1
sources,1000,246249,1
sources,1000,249984,1
sources,1000,245671,1
sources,1000,246169,1
sources,1000,246005,1
sources,1000,245943,1
sources,1000,245768,1
sources,1000,245787,1
sources,1000,246015,1
sources,1000,245802,1
sources,1000,245571,1
sources,1000,246656,1
sources,1000,245899,1
sources,1000,246157,1
sources,1000,245569,1
sources,1000,245576,1
sources,1000,245791,1
sources,1000,262384,1
sources,1000,245729,1
sources,1000,245721,1
sources,1000,246173,1
sources,1000,998235,1
sources,1000,392729,1
sources,1000,273727,1
sources,1000,267868,1
sources,1000,263959,1
sources,1000,263212,1
sources,1000,262419,1
sources,1000,261040,1
sources,1000,266610,1
sources,1000,263069,1
sources,1000,259478,1
sources,1000,260618,1
sources,1000,260063,1
sources,1000,260032,1
sources,1000,259721,1
sources,1000,261336,1
sources,1000,259092,1
sources,1000,259087,1
sources,1000,258752,1
sources,1000,258711,1
sources,1000,258685,1
sources,1000,259830,1
sources,1000,261127,1
sources,1000,266146,1
sources,1000,267126,1
sources,1000,260124,1
sources,1000,259156,1
sources,1000,261436,1
sources,1000,261954,1
sources,1000,260586,1
sources,1000,1288525,1
sources,1000,404155,1
sources,1000,289095,1
sources,1000,281906,1
sources,1000,283542,1
sources,1000,285834,1
sources,1000,282064,1
sources,1000,278310,1
sources,1000,275464,1
sources,1000,273117,1
sources,1000,275336,1
sources,1000,271318,1
sources,1000,269093,1
sources,1000,269177,1
sources,1000,269317,1
sources,1000,270277,1
sources,1000,269373,1
sources,1000,268746,1
sources,1000,289594,1
sources,1000,276662,1
sources,1000,270729,1
sources,1000,269849,1
sources,1000,269286,1
sources,1000,268275,1
sources,1000,268856,1
sources,1000,271911,1
sources,1000,270336,1
sources,1000,271219,1
sources,1000,271274,1
sources,1000,268368,1
sources,1000,793750,1
sources,1000,272450,1
sources,1000,243324,1
sources,1000,242374,1
sources,1000,241852,1
sources,1000,241566,1
sources,1000,240987,1
sources,1000,240785,1
sources,1000,240678,1
sources,1000,240473,1
sources,1000,240601,1
sources,1000,240912,1
sources,1000,240725,1
sources,1000,240527,1
sources,1000,240243,1
sources,1000,240307,1
sources,1000,240224,1
sources,1000,243901,1
sources,1000,240897,1
sources,1000,240462,1
sources,1000,240386,1
sources,1000,240200,1
sources,1000,240571,1
sources,1000,240284,1
sources,1000,240172,1
sources,1000,240017,1
sources,1000,240307,1
sources,1000,240228,1
sources,1000,239790,1
sources,1000,240288,1
sources,1000,659479,1
sources,1000,277424,1
sources,1000,255117,1
sources,1000,254076,1
sources,1000,253621,1
sources,1000,252887,1
sources,1000,253234,1
sources,1000,252449,1
sources,1000,253351,1
sources,1000,251882,1
sources,1000,252411,1
sources,1000,252156,1
sources,1000,252396,1
sources,1000,251915,1
sources,1000,252509,1
sources,1000,251990,1
sources,1000,251744,1
sources,1000,270172,1
sources,1000,252140,1
sources,1000,251685,1
sources,1000,252224,1
sources,1000,251546,1
sources,1000,251987,1
sources,1000,252127,1
sources,1000,251831,1
sources,1000,251953,1
sources,1000,251568,1
sources,1000,252181,1
sources,1000,251595,1
sources,1000,251659,1
sources,1000,458490,1
sources,1000,247261,1
sources,1000,245322,1
sources,1000,240896,1
sources,1000,240264,1
sources,1000,240498,1
sources,1000,240250,1
sources,1000,240202,1
sources,1000,240200,1
sources,1000,239952,1
sources,1000,239909,1
sources,1000,240029,1
sources,1000,239938,1
sources,1000,240196,1
sources,1000,239867,1
sources,1000,240221,1
sources,1000,240090,1
sources,1000,239947,1
sources,1000,242925,1
sources,1000,240185,1
sources,1000,239969,1
sources,1000,239961,1
sources,1000,239983,1
sources,1000,240052,1
sources,1000,239967,1
sources,1000,239688,1
sources,1000,240116,1
sources,1000,240348,1
sources,1000,240046,1
sources,1000,240280,1
sources,1000,1131575,1
sources,1000,365640,1
sources,1000,262211,1
sources,1000,256715,1
sources,1000,254405,1
sources,1000,253976,1
sources,1000,254804,1
sources,1000,254417,1
sources,1000,252988,1
sources,1000,252496,1
sources,1000,251949,1
sources,1000,251785,1
sources,1000,251778,1
sources,1000,251574,1
sources,1000,252250,1
sources,1000,253282,1
sources,1000,267551,1
sources,1000,253612,1
sources,1000,252086,1
sources,1000,251556,1
sources,1000,251857,1
sources,1000,250885,1
sources,1000,251295,1
sources,1000,251529,1
sources,1000,251498,1
sources,1000,251534,1
sources,1000,251311,1
sources,1000,251245,1
sources,1000,251341,1
sources,1000,252029,1
sources,1000,959445,1
sources,1000,290289,1
sources,1000,255431,1
sources,1000,253296,1
sources,1000,254157,1
sources,1000,251232,1
sources,1000,252908,1
sources,1000,251584,1
sources,1000,250316,1
sources,1000,249407,1
sources,1000,248737,1
sources,1000,249398,1
sources,1000,248161,1
sources,1000,248959,1
sources,1000,249283,1
sources,1000,254472,1
sources,1000,250183,1
sources,1000,249746,1
sources,1000,248699,1
sources,1000,249019,1
sources,1000,248432,1
sources,1000,248664,1
sources,1000,248255,1
sources,1000,248588,1
sources,1000,248283,1
sources,1000,247670,1
sources,1000,248764,1
sources,1000,248427,1
sources,1000,248001,1
sources,1000,247626,1
sources,1000,889456,1
sources,1000,348249,1
sources,1000,258987,1
sources,1000,259590,1
sources,1000,254486,1
sources,1000,254229,1
sources,1000,251968,1
sources,1000,251326,1
sources,1000,250977,1
sources,1000,250786,1
sources,1000,251084,1
sources,1000,250667,1
sources,1000,251841,1
sources,1000,273280,1
sources,1000,273666,1
sources,1000,250782,1
sources,1000,250744,1
sources,1000,250307,1
sources,1000,249516,1
sources,1000,249542,1
sources,1000,250102,1
sources,1000,249451,1
sources,1000,249915,1
sources,1000,250055,1
sources,1000,250217,1
sources,1000,249728,1
sources,1000,250570,1
sources,1000,250297,1
sources,1000,251195,1
sources,1000,261791,1
sources,1000,1090290,1
sources,1000,296185,1
sources,1000,245834,1
sources,1000,245285,1
sources,1000,244813,1
sources,1000,243724,1
sources,1000,244663,1
sources,1000,245181,1
sources,1000,243903,1
sources,1000,243786,1
sources,1000,242953,1
sources,1000,248885,1
sources,1000,243067,1
sources,1000,242894,1
sources,1000,243043,1
sources,1000,243073,1
sources,1000,243507,1
sources,1000,243067,1
sources,1000,243073,1
sources,1000,242928,1
sources,1000,243469,1
sources,1000,243139,1
sources,1000,242988,1
sources,1000,243037,1
sources,1000,242954,1
sources,1000,243110,1
sources,1000,243029,1
sources,1000,246335,1
sources,1000,243302,1
sources,1000,242813,1
sources,1000,915392,1
sources,1000,345337,1
sources,1000,257972,1
sources,1000,253947,1
sources,1000,250374,1
sources,1000,248673,1
sources,1000,248780,1
sources,1000,248577,1
sources,1000,248250,1
sources,1000,247605,1
sources,1000,265769,1
sources,1000,250158,1
sources,1000,247457,1
sources,1000,247607,1
sources,1000,247877,1
sources,1000,247506,1
sources,1000,247817,1
sources,1000,247792,1
sources,1000,247486,1
sources,1000,247034,1
sources,1000,247492,1
sources,1000,247485,1
sources,1000,247518,1
sources,1000,247191,1
sources,1000,247353,1
sources,1000,247576,1
sources,1000,251979,1
sources,1000,248859,1
sources,1000,247485,1
sources,1000,247410,1
sources,1000,849447,1
sources,1000,333896,1
sources,1000,260011,1
sources,1000,259174,1
sources,1000,251950,1
sources,1000,251096,1
sources,1000,252324,1
sources,1000,252896,1
sources,1000,252999,1
sources,1000,258127,1
sources,1000,251348,1
sources,1000,250120,1
sources,1000,249777,1
sources,1000,249436,1
sources,1000,249758,1
sources,1000,249746,1
sources,1000,249584,1
sources,1000,249638,1
sources,1000,249576,1
sources,1000,249958,1
sources,1000,249763,1
sources,1000,249993,1
sources,1000,250747,1
sources,1000,250148,1
sources,1000,249996,1
sources,1000,253864,1
sources,1000,251945,1
sources,1000,251188,1
sources,1000,253943,1
sources,1000,252310,1
sources,1000,1428455,1
sources,1000,384214,1
sources,1000,267307,1
sources,1000,264955,1
sources,1000,262351,1
sources,1000,264211,1
sources,1000,268949,1
sources,1000,259283,1
sources,1000,254247,1
sources,1000,252880,1
sources,1000,252707,1
sources,1000,252803,1
sources,1000,253023,1
sources,1000,252247,1
sources,1000,252907,1
sources,1000,252831,1
sources,1000,253875,1
sources,1000,253488,1
sources,1000,253609,1
sources,1000,252359,1
sources,1000,252141,1
sources,1000,271880,1
sources,1000,253689,1
sources,1000,252420,1
sources,1000,252786,1
sources,1000,252416,1
sources,1000,252674,1
sources,1000,252448,1
sources,1000,252552,1
sources,1000,251739,1
sources,1000,925666,1
sources,1000,312794,1
sources,1000,259820,1
sources,1000,265212,1
sources,1000,258862,1
sources,1000,253971,1
sources,1000,252958,1
sources,1000,251505,1
sources,1000,252050,1
sources,1000,251263,1
sources,1000,253375,1
sources,1000,253366,1
sources,1000,251756,1
sources,1000,250502,1
sources,1000,250454,1
sources,1000,250712,1
sources,1000,250725,1
sources,1000,251049,1
sources,1000,250925,1
sources,1000,255307,1
sources,1000,255296,1
sources,1000,250873,1
sources,1000,250338,1
sources,1000,250341,1
sources,1000,250686,1
sources,1000,250717,1
sources,1000,250164,1
sources,1000,250312,1
sources,1000,250631,1
sources,1000,250456,1
sources,1000,855951,1
sources,1000,296746,1
sources,1000,257699,1
sources,1000,252454,1
sources,1000,249027,1
sources,1000,249074,1
sources,1000,248578,1
sources,1000,248404,1
sources,1000,247851,1
sources,1000,247770,1
sources,1000,247625,1
sources,1000,248391,1
sources,1000,247649,1
sources,1000,248163,1
sources,1000,247557,1
sources,1000,247272,1
sources,1000,247132,1
sources,1000,247905,1
sources,1000,265513,1
sources,1000,248239,1
sources,1000,251111,1
sources,1000,247927,1
sources,1000,247514,1
sources,1000,248542,1
sources,1000,248096,1
sources,1000,248210,1
sources,1000,248445,1
sources,1000,247989,1
sources,1000,249445,1
sources,1000,247850,1
sources,1000,1416676,1
sources,1000,389413,1
sources,1000,267219,1
sources,1000,268919,1
sources,1000,265089,1
sources,1000,265042,1
sources,1000,264339,1
sources,1000,262637,1
sources,1000,263375,1
sources,1000,259848,1
sources,1000,261227,1
sources,1000,258182,1
sources,1000,256626,1
sources,1000,257816,1
sources,1000,261401,1
sources,1000,257199,1
sources,1000,256954,1
sources,1000,256236,1
sources,1000,257956,1
sources,1000,256571,1
sources,1000,256193,1
sources,1000,256094,1
sources,1000,256206,1
sources,1000,256083,1
sources,1000,258464,1
sources,1000,256900,1
sources,1000,256989,1
sources,1000,257835,1
sources,1000,256582,1
sources,1000,259591,1
sources,1000,811040,1
sources,1000,269449,1
sources,1000,246421,1
sources,1000,244710,1
sources,1000,246571,1
sources,1000,247539,1
sources,1000,244956,1
sources,1000,245793,1
sources,1000,244731,1
sources,1000,243535,1
sources,1000,243273,1
sources,1000,242930,1
sources,1000,243229,1
sources,1000,260545,1
sources,1000,244129,1
sources,1000,243359,1
sources,1000,243201,1
sources,1000,243025,1
sources,1000,243271,1
sources,1000,243223,1
sources,1000,243205,1
sources,1000,242809,1
sources,1000,242992,1
sources,1000,243263,1
sources,1000,243200,1
sources,1000,243139,1
sources,1000,243210,1
sources,1000,243408,1
sources,1000,243033,1
sources,1000,247977,1
sources,1000,1101777,1
sources,1000,383741,1
sources,1000,276811,1
sources,1000,270729,1
sources,1000,270263,1
sources,1000,268586,1
sources,1000,269942,1
sources,1000,270610,1
sources,1000,260818,1
sources,1000,262161,1
sources,1000,263572,1
sources,1000,261279,1
sources,1000,257373,1
sources,1000,257356,1
sources,1000,257362,1
sources,1000,256873,1
sources,1000,257823,1
sources,1000,261392,1
sources,1000,259601,1
sources,1000,262070,1
sources,1000,260088,1
sources,1000,257384,1
sources,1000,257085,1
sources,1000,259825,1
sources,1000,260387,1
sources,1000,258411,1
sources,1000,263774,1
sources,1000,258371,1
sources,1000,257108,1
sources,1000,256203,1
sources,1000,1105555,1
sources,1000,331350,1
sources,1000,279421,1
sources,1000,274354,1
sources,1000,267155,1
sources,1000,264880,1
sources,1000,263290,1
sources,1000,282142,1
sources,1000,262687,1
sources,1000,255411,1
sources,1000,254499,1
sources,1000,257648,1
sources,1000,257182,1
sources,1000,255499,1
sources,1000,256213,1
sources,1000,257264,1
sources,1000,256410,1
sources,1000,254121,1
sources,1000,254160,1
sources,1000,253459,1
sources,1000,254344,1
sources,1000,254143,1
sources,1000,257572,1
sources,1000,259797,1
sources,1000,254646,1
sources,1000,253502,1
sources,1000,253880,1
sources,1000,255278,1
sources,1000,255228,1
sources,1000,256781,1
sources,1000,506662,1
sources,1000,251619,1
sources,1000,248460,1
sources,1000,250438,1
sources,1000,250078,1
sources,1000,249837,1
sources,1000,249544,1
sources,1000,254501,1
sources,1000,249326,1
sources,1000,249842,1
sources,1000,247067,1
sources,1000,242073,1
sources,1000,242343,1
sources,1000,242192,1
sources,1000,242211,1
sources,1000,242205,1
sources,1000,242280,1
sources,1000,242120,1
sources,1000,246969,1
sources,1000,249528,1
sources,1000,249241,1
sources,1000,249634,1
sources,1000,249598,1
sources,1000,253179,1
sources,1000,249244,1
sources,1000,249316,1
sources,1000,247082,1
sources,1000,241998,1
sources,1000,242304,1
sources,1000,242194,1
sources,1000,1003324,1
sources,1000,363934,1
sources,1000,269053,1
sources,1000,265393,1
sources,1000,264890,1
sources,1000,284019,1
sources,1000,268019,1
sources,1000,260695,1
sources,1000,260433,1
sources,1000,257495,1
sources,1000,257786,1
sources,1000,258179,1
sources,1000,258406,1
sources,1000,257432,1
sources,1000,257503,1
sources,1000,257251,1
sources,1000,258655,1
sources,1000,259820,1
sources,1000,257669,1
sources,1000,257024,1
sources,1000,257057,1
sources,1000,268989,1
sources,1000,259178,1
sources,1000,258121,1
sources,1000,258165,1
sources,1000,258966,1
sources,1000,263204,1
sources,1000,257121,1
sources,1000,256718,1
sources,1000,256171,1
sources,1000,1030533,1
sources,1000,352345,1
sources,1000,286714,1
sources,1000,287096,1
sources,1000,287877,1
sources,1000,291063,1
sources,1000,282627,1
sources,1000,279024,1
sources,1000,274784,1
sources,1000,272171,1
sources,1000,272307,1
sources,1000,273273,1
sources,1000,280616,1
sources,1000,279239,1
sources,1000,279715,1
sources,1000,281622,1
sources,1000,284386,1
sources,1000,285999,1
sources,1000,280576,1
sources,1000,279362,1
sources,1000,279462,1
sources,1000,278493,1
sources,1000,278733,1
sources,1000,280807,1
sources,1000,281637,1
sources,1000,284953,1
sources,1000,280483,1
sources,1000,280399,1
sources,1000,280768,1
sources,1000,278957,1
sources,1000,1080222,1
sources,1000,356525,1
sources,1000,284503,1
sources,1000,282485,1
sources,1000,282620,1
sources,1000,275676,1
sources,1000,263246,1
sources,1000,266694,1
sources,1000,267666,1
sources,1000,266738,1
sources,1000,263321,1
sources,1000,261430,1
sources,1000,271952,1
sources,1000,264214,1
sources,1000,261948,1
sources,1000,260355,1
sources,1000,254402,1
sources,1000,257503,1
sources,1000,257082,1
sources,1000,257440,1
sources,1000,255147,1
sources,1000,254814,1
sources,1000,254936,1
sources,1000,254453,1
sources,1000,255065,1
sources,1000,254497,1
sources,1000,254336,1
sources,1000,262189,1
sources,1000,259739,1
sources,1000,254839,1
sources,1000,1003192,1
sources,1000,298937,1
sources,1000,258927,1
sources,1000,258043,1
sources,1000,251539,1
sources,1000,250743,1
sources,1000,252787,1
sources,1000,250480,1
sources,1000,248598,1
sources,1000,247844,1
sources,1000,255096,1
sources,1000,249093,1
sources,1000,247446,1
sources,1000,248048,1
sources,1000,246720,1
sources,1000,247612,1
sources,1000,247724,1
sources,1000,246903,1
sources,1000,247042,1
sources,1000,247862,1
sources,1000,250495,1
sources,1000,260218,1
sources,1000,248977,1
sources,1000,247484,1
sources,1000,247587,1
sources,1000,265101,1
sources,1000,254029,1
sources,1000,247669,1
sources,1000,247257,1
sources,1000,247108,1
sources,1000,709215,1
sources,1000,266213,1
sources,1000,252312,1
sources,1000,250947,1
sources,1000,250224,1
sources,1000,250224,1
sources,1000,250169,1
sources,1000,249761,1
sources,1000,249186,1
sources,1000,252969,1
sources,1000,249188,1
sources,1000,248807,1
sources,1000,248881,1
sources,1000,248403,1
sources,1000,248516,1
sources,1000,248987,1
sources,1000,248136,1
sources,1000,249075,1
sources,1000,248892,1
sources,1000,248309,1
sources,1000,248396,1
sources,1000,248934,1
sources,1000,248701,1
sources,1000,248498,1
sources,1000,248748,1
sources,1000,252576,1
sources,1000,248267,1
sources,1000,248042,1
sources,1000,247860,1
sources,1000,248170,1
sources,1000,711931,1
sources,1000,310331,1
sources,1000,247443,1
sources,1000,245841,1
sources,1000,244998,1
sources,1000,245222,1
sources,1000,244873,1
sources,1000,244995,1
sources,1000,245324,1
sources,1000,249320,1
sources,1000,245001,1
sources,1000,244362,1
sources,1000,244806,1
sources,1000,244761,1
sources,1000,244637,1
sources,1000,244149,1
sources,1000,244451,1
sources,1000,244608,1
sources,1000,244456,1
sources,1000,244377,1
sources,1000,244970,1
sources,1000,244794,1
sources,1000,244578,1
sources,1000,244656,1
sources,1000,244465,1
sources,1000,255789,1
sources,1000,246116,1
sources,1000,244790,1
sources,1000,244305,1
sources,1000,244654,1
sources,1000,711073,1
sources,1000,280958,1
sources,1000,252943,1
sources,1000,251538,1
sources,1000,251173,1
sources,1000,250458,1
sources,1000,250561,1
sources,1000,250804,1
sources,1000,250715,1
sources,1000,256252,1
sources,1000,249712,1
sources,1000,250029,1
sources,1000,249499,1
sources,1000,266431,1
sources,1000,249917,1
sources,1000,250551,1
sources,1000,249275,1
sources,1000,249962,1
sources,1000,249745,1
sources,1000,249686,1
sources,1000,249775,1
sources,1000,249667,1
sources,1000,250158,1
sources,1000,249389,1
sources,1000,250422,1
sources,1000,254225,1
sources,1000,250220,1
sources,1000,249582,1
sources,1000,250001,1
sources,1000,250205,1
sources,1000,878355,1
sources,1000,345757,1
sources,1000,251811,1
sources,1000,250082,1
sources,1000,249099,1
sources,1000,248191,1
sources,1000,249413,1
sources,1000,249431,1
sources,1000,257509,1
sources,1000,248857,1
sources,1000,246432,1
sources,1000,247385,1
sources,1000,247519,1
sources,1000,246679,1
sources,1000,247531,1
sources,1000,247107,1
sources,1000,247393,1
sources,1000,246467,1
sources,1000,246837,1
sources,1000,246791,1
sources,1000,246826,1
sources,1000,246619,1
sources,1000,246859,1
sources,1000,247140,1
sources,1000,273307,1
sources,1000,248665,1
