archivo_original,tamano_patron,tiempo_busqueda_ns,ocurrencias
dna,10,14709,1123
dna,10,14655,1123
dna,10,14567,1123
dna,10,14585,1123
dna,10,15945,1123
dna,10,16286,1123
dna,10,15957,1123
dna,10,15254,1123
dna,10,14220,1123
dna,10,13625,1123
dna,10,13295,1123
dna,10,13024,1123
dna,10,12942,1123
dna,10,27127,1123
dna,10,13235,1123
dna,10,46447,949
dna,10,28693,949
dna,10,22849,949
dna,10,20008,949
dna,10,18019,949
dna,10,17525,949
dna,10,14730,949
dna,10,13001,949
dna,10,12006,949
dna,10,11175,949
dna,10,10839,949
dna,10,10752,949
dna,10,10562,949
dna,10,10290,949
dna,10,10312,949
dna,10,10174,949
dna,10,10189,949
dna,10,10274,949
dna,10,10007,949
dna,10,10020,949
dna,10,10139,949
dna,10,10076,949
dna,10,10048,949
dna,10,10227,949
dna,10,10061,949
dna,10,10038,949
dna,10,10098,949
dna,10,9998,949
dna,10,10133,949
dna,10,9927,949
dna,10,26194,361
dna,10,7288,361
dna,10,5347,361
dna,10,4729,361
dna,10,4522,361
dna,10,4286,361
dna,10,4260,361
dna,10,4184,361
dna,10,4140,361
dna,10,4099,361
dna,10,4176,361
dna,10,4212,361
dna,10,4103,361
dna,10,4097,361
dna,10,4077,361
dna,10,4167,361
dna,10,4120,361
dna,10,4177,361
dna,10,4182,361
dna,10,4154,361
dna,10,4255,361
dna,10,4133,361
dna,10,4093,361
dna,10,4076,361
dna,10,4179,361
dna,10,4064,361
dna,10,4195,361
dna,10,4162,361
dna,10,4152,361
dna,10,4205,361
dna,10,16720,104
dna,10,2348,104
dna,10,1958,104
dna,10,1855,104
dna,10,1878,104
dna,10,1879,104
dna,10,1803,104
dna,10,1797,104
dna,10,1767,104
dna,10,1786,104
dna,10,1795,104
dna,10,1742,104
dna,10,1799,104
dna,10,1794,104
dna,10,1801,104
dna,10,1838,104
dna,10,1742,104
dna,10,1775,104
dna,10,1771,104
dna,10,1763,104
dna,10,1773,104
dna,10,1735,104
dna,10,1810,104
dna,10,1803,104
dna,10,1773,104
dna,10,1770,104
dna,10,1800,104
dna,10,1769,104
dna,10,1777,104
dna,10,1810,104
dna,10,33684,540
dna,10,13067,540
dna,10,10064,540
dna,10,8708,540
dna,10,8021,540
dna,10,7731,540
dna,10,7651,540
dna,10,7484,540
dna,10,7394,540
dna,10,7617,540
dna,10,7153,540
dna,10,6837,540
dna,10,6590,540
dna,10,6440,540
dna,10,6426,540
dna,10,6398,540
dna,10,6207,540
dna,10,6234,540
dna,10,6162,540
dna,10,6234,540
dna,10,6236,540
dna,10,6166,540
dna,10,6287,540
dna,10,6182,540
dna,10,6210,540
dna,10,6214,540
dna,10,6190,540
dna,10,6214,540
dna,10,6241,540
dna,10,6190,540
dna,10,35678,532
dna,10,13679,532
dna,10,9329,532
dna,10,7569,532
dna,10,6913,532
dna,10,6634,532
dna,10,6457,532
dna,10,6257,532
dna,10,6251,532
dna,10,6105,532
dna,10,6076,532
dna,10,6100,532
dna,10,6075,532
dna,10,6000,532
dna,10,5987,532
dna,10,5956,532
dna,10,6087,532
dna,10,5938,532
dna,10,5960,532
dna,10,5913,532
dna,10,5950,532
dna,10,5994,532
dna,10,5847,532
dna,10,5842,532
dna,10,5815,532
dna,10,5889,532
dna,10,5868,532
dna,10,5805,532
dna,10,5849,532
dna,10,5835,532
dna,10,79417,1549
dna,10,55598,1549
dna,10,50615,1549
dna,10,45516,1549
dna,10,42696,1549
dna,10,41319,1549
dna,10,39312,1549
dna,10,37903,1549
dna,10,37619,1549
dna,10,36546,1549
dna,10,35898,1549
dna,10,39832,1549
dna,10,40326,1549
dna,10,36434,1549
dna,10,32673,1549
dna,10,30195,1549
dna,10,27970,1549
dna,10,26309,1549
dna,10,25002,1549
dna,10,23906,1549
dna,10,23155,1549
dna,10,22461,1549
dna,10,21995,1549
dna,10,21823,1549
dna,10,21447,1549
dna,10,21021,1549
dna,10,21322,1549
dna,10,20882,1549
dna,10,20768,1549
dna,10,21188,1549
dna,10,21213,322
dna,10,7641,322
dna,10,4998,322
dna,10,4331,322
dna,10,3997,322
dna,10,3813,322
dna,10,3874,322
dna,10,3768,322
dna,10,3739,322
dna,10,3766,322
dna,10,3813,322
dna,10,3759,322
dna,10,3758,322
dna,10,3766,322
dna,10,3793,322
dna,10,3769,322
dna,10,3817,322
dna,10,3745,322
dna,10,3909,322
dna,10,3722,322
dna,10,3797,322
dna,10,3769,322
dna,10,3859,322
dna,10,3757,322
dna,10,3844,322
dna,10,3773,322
dna,10,3685,322
dna,10,3725,322
dna,10,3782,322
dna,10,3713,322
dna,10,71895,1516
dna,10,51166,1516
dna,10,43115,1516
dna,10,40195,1516
dna,10,37023,1516
dna,10,34302,1516
dna,10,33284,1516
dna,10,31342,1516
dna,10,29870,1516
dna,10,29132,1516
dna,10,28687,1516
dna,10,27819,1516
dna,10,27203,1516
dna,10,26940,1516
dna,10,26243,1516
dna,10,25576,1516
dna,10,25166,1516
dna,10,24651,1516
dna,10,28591,1516
dna,10,32552,1516
dna,10,31453,1516
dna,10,29026,1516
dna,10,26304,1516
dna,10,24421,1516
dna,10,24063,1516
dna,10,22931,1516
dna,10,22082,1516
dna,10,21954,1516
dna,10,20950,1516
dna,10,21024,1516
dna,10,38420,765
dna,10,23997,765
dna,10,16656,765
dna,10,12223,765
dna,10,10238,765
dna,10,9218,765
dna,10,8700,765
dna,10,8534,765
dna,10,8220,765
dna,10,8209,765
dna,10,8067,765
dna,10,8208,765
dna,10,7946,765
dna,10,8072,765
dna,10,12852,765
dna,10,7951,765
dna,10,8117,765
dna,10,8004,765
dna,10,7950,765
dna,10,7905,765
dna,10,7836,765
dna,10,7831,765
dna,10,8032,765
dna,10,7827,765
dna,10,7871,765
dna,10,7870,765
dna,10,8012,765
dna,10,7940,765
dna,10,7986,765
dna,10,7847,765
dna,10,57092,1137
dna,10,36896,1137
dna,10,30043,1137
dna,10,25999,1137
dna,10,24578,1137
dna,10,22682,1137
dna,10,21600,1137
dna,10,20057,1137
dna,10,19712,1137
dna,10,19561,1137
dna,10,18666,1137
dna,10,19914,1137
dna,10,20333,1137
dna,10,17933,1137
dna,10,16549,1137
dna,10,15840,1137
dna,10,15255,1137
dna,10,15081,1137
dna,10,14849,1137
dna,10,14686,1137
dna,10,14478,1137
dna,10,14519,1137
dna,10,14344,1137
dna,10,14265,1137
dna,10,14413,1137
dna,10,14343,1137
dna,10,14177,1137
dna,10,14317,1137
dna,10,14010,1137
dna,10,14129,1137
dna,10,113913,2457
dna,10,98886,2457
dna,10,94202,2457
dna,10,94379,2457
dna,10,92721,2457
dna,10,85610,2457
dna,10,80728,2457
dna,10,77009,2457
dna,10,74651,2457
dna,10,72280,2457
dna,10,70225,2457
dna,10,68934,2457
dna,10,68125,2457
dna,10,66548,2457
dna,10,65989,2457
dna,10,65494,2457
dna,10,67732,2457
dna,10,83163,2457
dna,10,82122,2457
dna,10,78579,2457
dna,10,75114,2457
dna,10,72204,2457
dna,10,70058,2457
dna,10,68927,2457
dna,10,67198,2457
dna,10,70095,2457
dna,10,82873,2457
dna,10,80563,2457
dna,10,76988,2457
dna,10,73789,2457
dna,10,23491,397
dna,10,8996,397
dna,10,6559,397
dna,10,5351,397
dna,10,5011,397
dna,10,4705,397
dna,10,4737,397
dna,10,4594,397
dna,10,4639,397
dna,10,4559,397
dna,10,4732,397
dna,10,4601,397
dna,10,4604,397
dna,10,4745,397
dna,10,4671,397
dna,10,4556,397
dna,10,4646,397
dna,10,4598,397
dna,10,4838,397
dna,10,4576,397
dna,10,4577,397
dna,10,4544,397
dna,10,4551,397
dna,10,4645,397
dna,10,4560,397
dna,10,4586,397
dna,10,4581,397
dna,10,4588,397
dna,10,4569,397
dna,10,4651,397
dna,10,42656,860
dna,10,27588,860
dna,10,21038,860
dna,10,15605,860
dna,10,12941,860
dna,10,11841,860
dna,10,11194,860
dna,10,10786,860
dna,10,10286,860
dna,10,10016,860
dna,10,9800,860
dna,10,9717,860
dna,10,9787,860
dna,10,9720,860
dna,10,9595,860
dna,10,9474,860
dna,10,9531,860
dna,10,9621,860
dna,10,9515,860
dna,10,9286,860
dna,10,9338,860
dna,10,9436,860
dna,10,9377,860
dna,10,9385,860
dna,10,9455,860
dna,10,9220,860
dna,10,9074,860
dna,10,9228,860
dna,10,9020,860
dna,10,9011,860
dna,10,27518,472
dna,10,11125,472
dna,10,7964,472
dna,10,6918,472
dna,10,6353,472
dna,10,6074,472
dna,10,5876,472
dna,10,5812,472
dna,10,5507,472
dna,10,5180,472
dna,10,5149,472
dna,10,5290,472
dna,10,5095,472
dna,10,5141,472
dna,10,5324,472
dna,10,5116,472
dna,10,5126,472
dna,10,5084,472
dna,10,5127,472
dna,10,5215,472
dna,10,5104,472
dna,10,5058,472
dna,10,5141,472
dna,10,5018,472
dna,10,5137,472
dna,10,5113,472
dna,10,4985,472
dna,10,5066,472
dna,10,5045,472
dna,10,5185,472
dna,10,23721,363
dna,10,8103,363
dna,10,5287,363
dna,10,4622,363
dna,10,4437,363
dna,10,4270,363
dna,10,4039,363
dna,10,4070,363
dna,10,3996,363
dna,10,4006,363
dna,10,3958,363
dna,10,4106,363
dna,10,3957,363
dna,10,3930,363
dna,10,4012,363
dna,10,3941,363
dna,10,4069,363
dna,10,3976,363
dna,10,3969,363
dna,10,3959,363
dna,10,3985,363
dna,10,3947,363
dna,10,3978,363
dna,10,3953,363
dna,10,4083,363
dna,10,3994,363
dna,10,4002,363
dna,10,3951,363
dna,10,3975,363
dna,10,3990,363
dna,10,36529,746
dna,10,19841,746
dna,10,14014,746
dna,10,11302,746
dna,10,10184,746
dna,10,9494,746
dna,10,9294,746
dna,10,8998,746
dna,10,8867,746
dna,10,8678,746
dna,10,8563,746
dna,10,8508,746
dna,10,8419,746
dna,10,8472,746
dna,10,8511,746
dna,10,8522,746
dna,10,8470,746
dna,10,8455,746
dna,10,8500,746
dna,10,8397,746
dna,10,8433,746
dna,10,8364,746
dna,10,8444,746
dna,10,8470,746
dna,10,8371,746
dna,10,8349,746
dna,10,8219,746
dna,10,8249,746
dna,10,8208,746
dna,10,8275,746
dna,10,33410,619
dna,10,15784,619
dna,10,12208,619
dna,10,9154,619
dna,10,7848,619
dna,10,7291,619
dna,10,7167,619
dna,10,6985,619
dna,10,6757,619
dna,10,6764,619
dna,10,6646,619
dna,10,6693,619
dna,10,6604,619
dna,10,6580,619
dna,10,6534,619
dna,10,6487,619
dna,10,6584,619
dna,10,6577,619
dna,10,6532,619
dna,10,6527,619
dna,10,6568,619
dna,10,6427,619
dna,10,6495,619
dna,10,6438,619
dna,10,6558,619
dna,10,6609,619
dna,10,6599,619
dna,10,6654,619
dna,10,6709,619
dna,10,6606,619
dna,10,30290,557
dna,10,13012,557
dna,10,9059,557
dna,10,7897,557
dna,10,7215,557
dna,10,6698,557
dna,10,6597,557
dna,10,6481,557
dna,10,6625,557
dna,10,6511,557
dna,10,6399,557
dna,10,6451,557
dna,10,6400,557
dna,10,6242,557
dna,10,6406,557
dna,10,6314,557
dna,10,6354,557
dna,10,6533,557
dna,10,6391,557
dna,10,6299,557
dna,10,6313,557
dna,10,6292,557
dna,10,6346,557
dna,10,6279,557
dna,10,6427,557
dna,10,6238,557
dna,10,6313,557
dna,10,6261,557
dna,10,6340,557
dna,10,6311,557
dna,10,30517,547
dna,10,12628,547
dna,10,9352,547
dna,10,7854,547
dna,10,7044,547
dna,10,6602,547
dna,10,6635,547
dna,10,6386,547
dna,10,6315,547
dna,10,6162,547
dna,10,6109,547
dna,10,6057,547
dna,10,6018,547
dna,10,5883,547
dna,10,5859,547
dna,10,5857,547
dna,10,5938,547
dna,10,5859,547
dna,10,5845,547
dna,10,5880,547
dna,10,5954,547
dna,10,5916,547
dna,10,5866,547
dna,10,5821,547
dna,10,5849,547
dna,10,5831,547
dna,10,6030,547
dna,10,5869,547
dna,10,5900,547
dna,10,5773,547
dna,10,58373,1207
dna,10,40908,1207
dna,10,36515,1207
dna,10,32247,1207
dna,10,25938,1207
dna,10,21777,1207
dna,10,19077,1207
dna,10,17393,1207
dna,10,16599,1207
dna,10,16427,1207
dna,10,15971,1207
dna,10,15800,1207
dna,10,15795,1207
dna,10,15048,1207
dna,10,15162,1207
dna,10,14922,1207
dna,10,14458,1207
dna,10,14399,1207
dna,10,14218,1207
dna,10,14161,1207
dna,10,13965,1207
dna,10,13890,1207
dna,10,13853,1207
dna,10,13859,1207
dna,10,13729,1207
dna,10,13908,1207
dna,10,13751,1207
dna,10,13986,1207
dna,10,13673,1207
dna,10,13681,1207
dna,10,30557,533
dna,10,13087,533
dna,10,9887,533
dna,10,8655,533
dna,10,8007,533
dna,10,7396,533
dna,10,7317,533
dna,10,6754,533
dna,10,6330,533
dna,10,6042,533
dna,10,5770,533
dna,10,5705,533
dna,10,5677,533
dna,10,5687,533
dna,10,5678,533
dna,10,5584,533
dna,10,5603,533
dna,10,5585,533
dna,10,5591,533
dna,10,5564,533
dna,10,5699,533
dna,10,5548,533
dna,10,5762,533
dna,10,5764,533
dna,10,5625,533
dna,10,5533,533
dna,10,5551,533
dna,10,5547,533
dna,10,5550,533
dna,10,5691,533
dna,10,48650,957
dna,10,27124,957
dna,10,21019,957
dna,10,18032,957
dna,10,16231,957
dna,10,14827,957
dna,10,14326,957
dna,10,13858,957
dna,10,13002,957
dna,10,13010,957
dna,10,12696,957
dna,10,12692,957
dna,10,12658,957
dna,10,12151,957
dna,10,11994,957
dna,10,11732,957
dna,10,11755,957
dna,10,11690,957
dna,10,11763,957
dna,10,11544,957
dna,10,11471,957
dna,10,11515,957
dna,10,11335,957
dna,10,11574,957
dna,10,11593,957
dna,10,11459,957
dna,10,11406,957
dna,10,11235,957
dna,10,11300,957
dna,10,11123,957
dna,10,16988,207
dna,10,4452,207
dna,10,3475,207
dna,10,3251,207
dna,10,3104,207
dna,10,3023,207
dna,10,2919,207
dna,10,2766,207
dna,10,2694,207
dna,10,2626,207
dna,10,2666,207
dna,10,2672,207
dna,10,2754,207
dna,10,2683,207
dna,10,2784,207
dna,10,2759,207
dna,10,2760,207
dna,10,2695,207
dna,10,2674,207
dna,10,2680,207
dna,10,2646,207
dna,10,2707,207
dna,10,2744,207
dna,10,2690,207
dna,10,2778,207
dna,10,2665,207
dna,10,2728,207
dna,10,2649,207
dna,10,2685,207
dna,10,2688,207
dna,10,1565525,28134
dna,10,1498425,28134
dna,10,1494709,28134
dna,10,1498879,28134
dna,10,1491044,28134
dna,10,1499749,28134
dna,10,1491416,28134
dna,10,1489536,28134
dna,10,1496160,28134
dna,10,1512257,28134
dna,10,1499058,28134
dna,10,1509255,28134
dna,10,1503665,28134
dna,10,1574332,28134
dna,10,1501565,28134
dna,10,1501228,28134
dna,10,1521432,28134
dna,10,1506830,28134
dna,10,1506028,28134
dna,10,1503886,28134
dna,10,1500272,28134
dna,10,1503930,28134
dna,10,1500193,28134
dna,10,1497630,28134
dna,10,1570830,28134
dna,10,1517705,28134
dna,10,1512698,28134
dna,10,1501762,28134
dna,10,1509533,28134
dna,10,1511181,28134
dna,10,98276,2106
dna,10,79933,2106
dna,10,74498,2106
dna,10,71478,2106
dna,10,68883,2106
dna,10,65981,2106
dna,10,64196,2106
dna,10,62575,2106
dna,10,61779,2106
dna,10,69113,2106
dna,10,69597,2106
dna,10,65654,2106
dna,10,60123,2106
dna,10,57413,2106
dna,10,54933,2106
dna,10,53123,2106
dna,10,54059,2106
dna,10,64242,2106
dna,10,63331,2106
dna,10,59425,2106
dna,10,56841,2106
dna,10,54221,2106
dna,10,51994,2106
dna,10,50752,2106
dna,10,49226,2106
dna,10,48401,2106
dna,10,48163,2106
dna,10,47018,2106
dna,10,46364,2106
dna,10,46150,2106
dna,10,52992,1101
dna,10,32435,1101
dna,10,24016,1101
dna,10,20539,1101
dna,10,18369,1101
dna,10,17023,1101
dna,10,15627,1101
dna,10,15006,1101
dna,10,14637,1101
dna,10,14257,1101
dna,10,14140,1101
dna,10,13821,1101
dna,10,13735,1101
dna,10,13763,1101
dna,10,13643,1101
dna,10,13460,1101
dna,10,13408,1101
dna,10,13083,1101
dna,10,12951,1101
dna,10,12760,1101
dna,10,13158,1101
dna,10,12912,1101
dna,10,12862,1101
dna,10,12761,1101
dna,10,12727,1101
dna,10,12729,1101
dna,10,12738,1101
dna,10,12589,1101
dna,10,12547,1101
dna,10,12300,1101
dna,10,200701,4251
dna,10,189946,4251
dna,10,186024,4251
dna,10,184951,4251
dna,10,190364,4251
dna,10,185723,4251
dna,10,182104,4251
dna,10,177968,4251
dna,10,175150,4251
dna,10,173226,4251
dna,10,171368,4251
dna,10,170701,4251
dna,10,170161,4251
dna,10,170170,4251
dna,10,167987,4251
dna,10,166638,4251
dna,10,167632,4251
dna,10,166245,4251
dna,10,165460,4251
dna,10,168877,4251
dna,10,170406,4251
dna,10,169101,4251
dna,10,170026,4251
dna,10,169546,4251
dna,10,169211,4251
dna,10,168590,4251
dna,10,168593,4251
dna,10,174910,4251
dna,10,168768,4251
dna,10,168544,4251
dna,10,141889,2936
dna,10,121753,2936
dna,10,111206,2936
dna,10,106599,2936
dna,10,102679,2936
dna,10,99681,2936
dna,10,98471,2936
dna,10,95726,2936
dna,10,94337,2936
dna,10,93831,2936
dna,10,92929,2936
dna,10,91468,2936
dna,10,90768,2936
dna,10,90585,2936
dna,10,90195,2936
dna,10,101020,2936
dna,10,110163,2936
dna,10,106105,2936
dna,10,101728,2936
dna,10,98926,2936
dna,10,97483,2936
dna,10,97616,2936
dna,10,96814,2936
dna,10,94994,2936
dna,10,94377,2936
dna,10,102106,2936
dna,10,112372,2936
dna,10,108879,2936
dna,10,104984,2936
dna,10,101458,2936
dna,10,90485,1867
dna,10,69224,1867
dna,10,61136,1867
dna,10,56335,1867
dna,10,52384,1867
dna,10,53472,1867
dna,10,47482,1867
dna,10,45535,1867
dna,10,44016,1867
dna,10,42546,1867
dna,10,41278,1867
dna,10,40564,1867
dna,10,39760,1867
dna,10,38824,1867
dna,10,42801,1867
dna,10,50976,1867
dna,10,49812,1867
dna,10,47605,1867
dna,10,44073,1867
dna,10,41688,1867
dna,10,39746,1867
dna,10,37972,1867
dna,10,41063,1867
dna,10,48026,1867
dna,10,47508,1867
dna,10,44826,1867
dna,10,42134,1867
dna,10,39739,1867
dna,10,37924,1867
dna,10,36995,1867
dna,10,29634,521
dna,10,12576,521
dna,10,8413,521
dna,10,6884,521
dna,10,6325,521
dna,10,5998,521
dna,10,6010,521
dna,10,5894,521
dna,10,5842,521
dna,10,5791,521
dna,10,5747,521
dna,10,5792,521
dna,10,5741,521
dna,10,5804,521
dna,10,5782,521
dna,10,5716,521
dna,10,5814,521
dna,10,5824,521
dna,10,5738,521
dna,10,5859,521
dna,10,5776,521
dna,10,5801,521
dna,10,5804,521
dna,10,5802,521
dna,10,5821,521
dna,10,5733,521
dna,10,5881,521
dna,10,5715,521
dna,10,5823,521
dna,10,5863,521
dna,10,114053,2384
dna,10,97768,2384
dna,10,91022,2384
dna,10,87127,2384
dna,10,83408,2384
dna,10,80995,2384
dna,10,78981,2384
dna,10,77230,2384
dna,10,76207,2384
dna,10,75610,2384
dna,10,74859,2384
dna,10,73946,2384
dna,10,73293,2384
dna,10,72368,2384
dna,10,85241,2384
dna,10,88027,2384
dna,10,83333,2384
dna,10,79502,2384
dna,10,75815,2384
dna,10,73202,2384
dna,10,71820,2384
dna,10,69716,2384
dna,10,69040,2384
dna,10,67676,2384
dna,10,66747,2384
dna,10,65951,2384
dna,10,65487,2384
dna,10,77846,2384
dna,10,84899,2384
dna,10,81105,2384
dna,10,30120,508
dna,10,13421,508
dna,10,9305,508
dna,10,7833,508
dna,10,7129,508
dna,10,6784,508
dna,10,6351,508
dna,10,6229,508
dna,10,9698,508
dna,10,6115,508
dna,10,6067,508
dna,10,5953,508
dna,10,5832,508
dna,10,5720,508
dna,10,5525,508
dna,10,5431,508
dna,10,5603,508
dna,10,5487,508
dna,10,5445,508
dna,10,5418,508
dna,10,5431,508
dna,10,5502,508
dna,10,5478,508
dna,10,5471,508
dna,10,5537,508
dna,10,5477,508
dna,10,5476,508
dna,10,5429,508
dna,10,5401,508
dna,10,5418,508
dna,10,22111,360
dna,10,7773,360
dna,10,5343,360
dna,10,4669,360
dna,10,4339,360
dna,10,4244,360
dna,10,4139,360
dna,10,4164,360
dna,10,4102,360
dna,10,4149,360
dna,10,4389,360
dna,10,4139,360
dna,10,4285,360
dna,10,4167,360
dna,10,4060,360
dna,10,4080,360
dna,10,4103,360
dna,10,4087,360
dna,10,4010,360
dna,10,4036,360
dna,10,4085,360
dna,10,4058,360
dna,10,4136,360
dna,10,4063,360
dna,10,4091,360
dna,10,4115,360
dna,10,4048,360
dna,10,4193,360
dna,10,4089,360
dna,10,4091,360
dna,10,34584,607
dna,10,15508,607
dna,10,10497,607
dna,10,8745,607
dna,10,8139,607
dna,10,7560,607
dna,10,7203,607
dna,10,7168,607
dna,10,7000,607
dna,10,6903,607
dna,10,6958,607
dna,10,6874,607
dna,10,6982,607
dna,10,6753,607
dna,10,6774,607
dna,10,6730,607
dna,10,6723,607
dna,10,6974,607
dna,10,6454,607
dna,10,6518,607
dna,10,6482,607
dna,10,6516,607
dna,10,6582,607
dna,10,6549,607
dna,10,6440,607
dna,10,6505,607
dna,10,6437,607
dna,10,6500,607
dna,10,6518,607
dna,10,6541,607
dna,10,21476,256
dna,10,5310,256
dna,10,3937,256
dna,10,3591,256
dna,10,3447,256
dna,10,3409,256
dna,10,3343,256
dna,10,3185,256
dna,10,3258,256
dna,10,3228,256
dna,10,3234,256
dna,10,3189,256
dna,10,3105,256
dna,10,3222,256
dna,10,3176,256
dna,10,3161,256
dna,10,3157,256
dna,10,3123,256
dna,10,3242,256
dna,10,3120,256
dna,10,3112,256
dna,10,3226,256
dna,10,3181,256
dna,10,3172,256
dna,10,3161,256
dna,10,3277,256
dna,10,3110,256
dna,10,3130,256
dna,10,3212,256
dna,10,3194,256
dna,10,28041,472
dna,10,10533,472
dna,10,7863,472
dna,10,6220,472
dna,10,5607,472
dna,10,5305,472
dna,10,5406,472
dna,10,5174,472
dna,10,5230,472
dna,10,5142,472
dna,10,5301,472
dna,10,5154,472
dna,10,5248,472
dna,10,5151,472
dna,10,5125,472
dna,10,5169,472
dna,10,5121,472
dna,10,5203,472
dna,10,5204,472
dna,10,5124,472
dna,10,5242,472
dna,10,5094,472
dna,10,5202,472
dna,10,5205,472
dna,10,5136,472
dna,10,5169,472
dna,10,5127,472
dna,10,5190,472
dna,10,5260,472
dna,10,5160,472
dna,10,77344,1585
dna,10,55559,1585
dna,10,47844,1585
dna,10,43456,1585
dna,10,40376,1585
dna,10,38433,1585
dna,10,37044,1585
dna,10,35830,1585
dna,10,34558,1585
dna,10,33347,1585
dna,10,32584,1585
dna,10,31694,1585
dna,10,31148,1585
dna,10,30395,1585
dna,10,30428,1585
dna,10,30098,1585
dna,10,36371,1585
dna,10,38715,1585
dna,10,35549,1585
dna,10,32749,1585
dna,10,30352,1585
dna,10,29284,1585
dna,10,27802,1585
dna,10,26909,1585
dna,10,26077,1585
dna,10,26976,1585
dna,10,32164,1585
dna,10,32421,1585
dna,10,31138,1585
dna,10,29076,1585
dna,10,51630,1057
dna,10,34583,1057
dna,10,29958,1057
dna,10,27196,1057
dna,10,21040,1057
dna,10,17295,1057
dna,10,15113,1057
dna,10,14066,1057
dna,10,13316,1057
dna,10,13013,1057
dna,10,12520,1057
dna,10,12411,1057
dna,10,12089,1057
dna,10,12010,1057
dna,10,11990,1057
dna,10,11729,1057
dna,10,11651,1057
dna,10,11544,1057
dna,10,11502,1057
dna,10,11416,1057
dna,10,11431,1057
dna,10,11429,1057
dna,10,11456,1057
dna,10,11565,1057
dna,10,11564,1057
dna,10,11459,1057
dna,10,11456,1057
dna,10,11265,1057
dna,10,11297,1057
dna,10,11317,1057
dna,10,83400,1797
dna,10,67162,1797
dna,10,58308,1797
dna,10,52030,1797
dna,10,47481,1797
dna,10,44488,1797
dna,10,43108,1797
dna,10,41789,1797
dna,10,40587,1797
dna,10,38646,1797
dna,10,38110,1797
dna,10,36912,1797
dna,10,35654,1797
dna,10,35334,1797
dna,10,36413,1797
dna,10,44988,1797
dna,10,46542,1797
dna,10,42971,1797
dna,10,40474,1797
dna,10,38002,1797
dna,10,36491,1797
dna,10,35609,1797
dna,10,38124,1797
dna,10,48852,1797
dna,10,44355,1797
dna,10,42059,1797
dna,10,38820,1797
dna,10,37146,1797
dna,10,35231,1797
dna,10,34311,1797
dna,10,28449,511
dna,10,12045,511
dna,10,7693,511
dna,10,6325,511
dna,10,5941,511
dna,10,5714,511
dna,10,5588,511
dna,10,5512,511
dna,10,5506,511
dna,10,5454,511
dna,10,5441,511
dna,10,5441,511
dna,10,5502,511
dna,10,5430,511
dna,10,5483,511
dna,10,5460,511
dna,10,5537,511
dna,10,5513,511
dna,10,5560,511
dna,10,5513,511
dna,10,5511,511
dna,10,5489,511
dna,10,5535,511
dna,10,5553,511
dna,10,5530,511
dna,10,5486,511
dna,10,5522,511
dna,10,5510,511
dna,10,5513,511
dna,10,5540,511
dna,10,96078,2102
dna,10,79975,2102
dna,10,72452,2102
dna,10,68623,2102
dna,10,65042,2102
dna,10,62650,2102
dna,10,61740,2102
dna,10,59660,2102
dna,10,58685,2102
dna,10,57269,2102
dna,10,56715,2102
dna,10,55820,2102
dna,10,55344,2102
dna,10,54898,2102
dna,10,54437,2102
dna,10,54117,2102
dna,10,53332,2102
dna,10,53094,2102
dna,10,52587,2102
dna,10,52338,2102
dna,10,52052,2102
dna,10,51413,2102
dna,10,51207,2102
dna,10,50831,2102
dna,10,56382,2102
dna,10,66729,2102
dna,10,64237,2102
dna,10,59793,2102
dna,10,57267,2102
dna,10,54250,2102
dna,10,59245,1273
dna,10,40701,1273
dna,10,32286,1273
dna,10,27219,1273
dna,10,24250,1273
dna,10,22122,1273
dna,10,20967,1273
dna,10,19957,1273
dna,10,19647,1273
dna,10,19406,1273
dna,10,19000,1273
dna,10,18421,1273
dna,10,17817,1273
dna,10,17382,1273
dna,10,17710,1273
dna,10,17527,1273
dna,10,17384,1273
dna,10,17208,1273
dna,10,17182,1273
dna,10,19077,1273
dna,10,21283,1273
dna,10,20794,1273
dna,10,19845,1273
dna,10,18640,1273
dna,10,18104,1273
dna,10,17504,1273
dna,10,16946,1273
dna,10,16449,1273
dna,10,16601,1273
dna,10,16601,1273
dna,10,28882,527
dna,10,13287,527
dna,10,9212,527
dna,10,7740,527
dna,10,7206,527
dna,10,6852,527
dna,10,6758,527
dna,10,6435,527
dna,10,6499,527
dna,10,6384,527
dna,10,6331,527
dna,10,6290,527
dna,10,6307,527
dna,10,6181,527
dna,10,6247,527
dna,10,6282,527
dna,10,6181,527
dna,10,6101,527
dna,10,6123,527
dna,10,6165,527
dna,10,6101,527
dna,10,6154,527
dna,10,6127,527
dna,10,6088,527
dna,10,6147,527
dna,10,6067,527
dna,10,6113,527
dna,10,6033,527
dna,10,6158,527
dna,10,5838,527
dna,10,128773,2705
dna,10,110582,2705
dna,10,104148,2705
dna,10,99767,2705
dna,10,96301,2705
dna,10,103740,2705
dna,10,92521,2705
dna,10,90544,2705
dna,10,89317,2705
dna,10,88869,2705
dna,10,88078,2705
dna,10,87420,2705
dna,10,86822,2705
dna,10,86183,2705
dna,10,85543,2705
dna,10,85443,2705
dna,10,84369,2705
dna,10,83912,2705
dna,10,84030,2705
dna,10,83285,2705
dna,10,83390,2705
dna,10,82922,2705
dna,10,82409,2705
dna,10,82687,2705
dna,10,82953,2705
dna,10,82421,2705
dna,10,82425,2705
dna,10,82295,2705
dna,10,82635,2705
dna,10,82414,2705
dna,10,24927,398
dna,10,9827,398
dna,10,6189,398
