archivo_original,tamano_patron,tiempo_busqueda_ns,ocurrencias
sources,1000,298,0
sources,1000,335,0
sources,1000,266,0
sources,1000,328,0
sources,1000,280,0
sources,1000,264,0
sources,1000,315,0
sources,1000,342,0
sources,1000,302,0
sources,1000,2185,0
sources,1000,329,0
sources,1000,298,0
sources,1000,363,0
sources,1000,327,0
sources,1000,256,0
sources,1000,261,0
sources,1000,254,0
sources,1000,247,0
sources,1000,353,0
sources,1000,255,0
sources,1000,287,0
sources,1000,297,0
sources,1000,256,0
sources,1000,250,0
sources,1000,287,0
sources,1000,266,0
sources,1000,254,0
sources,1000,287,0
sources,1000,251,0
sources,1000,294,0
sources,1000,333,0
sources,1000,247,0
sources,1000,257,0
sources,1000,286,0
sources,1000,284,0
sources,1000,286,0
sources,1000,294,0
sources,1000,250,0
sources,1000,299,0
sources,1000,3269,0
sources,1000,360,0
sources,1000,296,0
sources,1000,299,0
sources,1000,294,0
sources,1000,338,0
sources,1000,290,0
sources,1000,340,0
sources,1000,310,0
sources,1000,342,0
sources,1000,285,0
sources,1000,277,0
sources,1000,303,0
sources,1000,334,0
sources,1000,349,0
sources,1000,283,0
sources,1000,334,0
sources,1000,273,0
sources,1000,271,0
sources,1000,270,0
sources,1000,305,0
sources,1000,293,0
sources,1000,272,0
sources,1000,280,0
sources,1000,304,0
sources,1000,297,0
sources,1000,276,0
sources,1000,308,0
sources,1000,280,0
sources,1000,290,0
sources,1000,2498,0
sources,1000,363,0
sources,1000,300,0
sources,1000,350,0
sources,1000,306,0
sources,1000,319,0
sources,1000,267,0
sources,1000,263,0
sources,1000,292,0
sources,1000,290,0
sources,1000,262,0
sources,1000,266,0
sources,1000,257,0
sources,1000,294,0
sources,1000,285,0
sources,1000,264,0
sources,1000,260,0
sources,1000,263,0
sources,1000,262,0
sources,1000,302,0
sources,1000,261,0
sources,1000,265,0
sources,1000,325,0
sources,1000,339,0
sources,1000,263,0
sources,1000,266,0
sources,1000,287,0
sources,1000,265,0
sources,1000,262,0
sources,1000,261,0
sources,1000,1506,0
sources,1000,320,0
sources,1000,285,0
sources,1000,325,0
sources,1000,290,0
sources,1000,286,0
sources,1000,307,0
sources,1000,296,0
sources,1000,274,0
sources,1000,271,0
sources,1000,305,0
sources,1000,274,0
sources,1000,277,0
sources,1000,321,0
sources,1000,269,0
sources,1000,269,0
sources,1000,274,0
sources,1000,303,0
sources,1000,272,0
sources,1000,275,0
sources,1000,276,0
sources,1000,278,0
sources,1000,345,0
sources,1000,273,0
sources,1000,273,0
sources,1000,268,0
sources,1000,305,0
sources,1000,317,0
sources,1000,268,0
sources,1000,312,0
sources,1000,2339,0
sources,1000,311,0
sources,1000,348,0
sources,1000,310,0
sources,1000,294,0
sources,1000,250,0
sources,1000,302,0
sources,1000,287,0
sources,1000,268,0
sources,1000,282,0
sources,1000,278,0
sources,1000,247,0
sources,1000,281,0
sources,1000,269,0
sources,1000,279,0
sources,1000,249,0
sources,1000,284,0
sources,1000,275,0
sources,1000,245,0
sources,1000,280,0
sources,1000,245,0
sources,1000,245,0
sources,1000,275,0
sources,1000,282,0
sources,1000,254,0
sources,1000,296,0
sources,1000,245,0
sources,1000,283,0
sources,1000,266,0
sources,1000,246,0
sources,1000,1952,0
sources,1000,308,0
sources,1000,286,0
sources,1000,287,0
sources,1000,333,0
sources,1000,272,0
sources,1000,269,0
sources,1000,264,0
sources,1000,313,0
sources,1000,301,0
sources,1000,264,0
sources,1000,305,0
sources,1000,261,0
sources,1000,311,0
sources,1000,301,0
sources,1000,270,0
sources,1000,302,0
sources,1000,266,0
sources,1000,268,0
sources,1000,291,0
sources,1000,285,0
sources,1000,294,0
sources,1000,269,0
sources,1000,294,0
sources,1000,266,0
sources,1000,316,0
sources,1000,285,0
sources,1000,275,0
sources,1000,301,0
sources,1000,269,0
sources,1000,2441,0
sources,1000,391,0
sources,1000,274,0
sources,1000,265,0
sources,1000,270,0
sources,1000,245,0
sources,1000,245,0
sources,1000,294,0
sources,1000,270,0
sources,1000,246,0
sources,1000,252,0
sources,1000,283,0
sources,1000,283,0
sources,1000,243,0
sources,1000,246,0
sources,1000,249,0
sources,1000,319,0
sources,1000,247,0
sources,1000,306,0
sources,1000,266,0
sources,1000,286,0
sources,1000,268,0
sources,1000,250,0
sources,1000,277,0
sources,1000,249,0
sources,1000,284,0
sources,1000,248,0
sources,1000,274,0
sources,1000,243,0
sources,1000,279,0
sources,1000,2894,0
sources,1000,356,0
sources,1000,321,0
sources,1000,309,0
sources,1000,402,0
sources,1000,299,0
sources,1000,266,0
sources,1000,265,0
sources,1000,267,0
sources,1000,305,0
sources,1000,305,0
sources,1000,280,0
sources,1000,314,0
sources,1000,266,0
sources,1000,305,0
sources,1000,268,0
sources,1000,267,0
sources,1000,266,0
sources,1000,268,0
sources,1000,305,0
sources,1000,317,0
sources,1000,264,0
sources,1000,264,0
sources,1000,267,0
sources,1000,263,0
sources,1000,263,0
sources,1000,268,0
sources,1000,318,0
sources,1000,282,0
sources,1000,298,0
sources,1000,1225,0
sources,1000,319,0
sources,1000,315,0
sources,1000,308,0
sources,1000,312,0
sources,1000,281,0
sources,1000,361,0
sources,1000,333,0
sources,1000,312,0
sources,1000,277,0
sources,1000,277,0
sources,1000,321,0
sources,1000,300,0
sources,1000,316,0
sources,1000,281,0
sources,1000,311,0
sources,1000,277,0
sources,1000,278,0
sources,1000,279,0
sources,1000,327,0
sources,1000,285,0
sources,1000,281,0
sources,1000,275,0
sources,1000,278,0
sources,1000,315,0
sources,1000,313,0
sources,1000,314,0
sources,1000,301,0
sources,1000,313,0
sources,1000,284,0
sources,1000,2197,0
sources,1000,423,0
sources,1000,341,0
sources,1000,324,0
sources,1000,322,0
sources,1000,305,0
sources,1000,256,0
sources,1000,259,0
sources,1000,296,0
sources,1000,272,0
sources,1000,255,0
sources,1000,315,0
sources,1000,263,0
sources,1000,300,0
sources,1000,276,0
sources,1000,261,0
sources,1000,297,0
sources,1000,277,0
sources,1000,282,0
sources,1000,253,0
sources,1000,257,0
sources,1000,255,0
sources,1000,294,0
sources,1000,308,0
sources,1000,254,0
sources,1000,257,0
sources,1000,254,0
sources,1000,298,0
sources,1000,279,0
sources,1000,284,0
sources,1000,1726,0
sources,1000,396,0
sources,1000,292,0
sources,1000,295,0
sources,1000,322,0
sources,1000,291,0
sources,1000,310,0
sources,1000,278,0
sources,1000,276,0
sources,1000,304,0
sources,1000,276,0
sources,1000,305,0
sources,1000,291,0
sources,1000,277,0
sources,1000,270,0
sources,1000,347,0
sources,1000,269,0
sources,1000,274,0
sources,1000,310,0
sources,1000,269,0
sources,1000,320,0
sources,1000,302,0
sources,1000,278,0
sources,1000,313,0
sources,1000,281,0
sources,1000,271,0
sources,1000,311,0
sources,1000,276,0
sources,1000,315,0
sources,1000,289,0
sources,1000,1676,0
sources,1000,304,0
sources,1000,301,0
sources,1000,333,0
sources,1000,324,0
sources,1000,258,0
sources,1000,259,0
sources,1000,264,0
sources,1000,256,0
sources,1000,261,0
sources,1000,301,0
sources,1000,259,0
sources,1000,293,0
sources,1000,284,0
sources,1000,300,0
sources,1000,313,0
sources,1000,289,0
sources,1000,267,0
sources,1000,264,0
sources,1000,320,0
sources,1000,280,0
sources,1000,262,0
sources,1000,262,0
sources,1000,258,0
sources,1000,262,0
sources,1000,260,0
sources,1000,278,0
sources,1000,293,0
sources,1000,255,0
sources,1000,314,0
sources,1000,1823,0
sources,1000,294,0
sources,1000,293,0
sources,1000,286,0
sources,1000,295,0
sources,1000,287,0
sources,1000,281,0
sources,1000,299,0
sources,1000,253,0
sources,1000,253,0
sources,1000,312,0
sources,1000,277,0
sources,1000,295,0
sources,1000,271,0
sources,1000,256,0
sources,1000,287,0
sources,1000,258,0
sources,1000,300,0
sources,1000,252,0
sources,1000,338,0
sources,1000,250,0
sources,1000,313,0
sources,1000,252,0
sources,1000,291,0
sources,1000,252,0
sources,1000,252,0
sources,1000,250,0
sources,1000,354,0
sources,1000,252,0
sources,1000,288,0
sources,1000,2808,0
sources,1000,336,0
sources,1000,373,0
sources,1000,330,0
sources,1000,327,0
sources,1000,262,0
sources,1000,262,0
sources,1000,260,0
sources,1000,315,0
sources,1000,262,0
sources,1000,293,0
sources,1000,266,0
sources,1000,259,0
sources,1000,302,0
sources,1000,298,0
sources,1000,262,0
sources,1000,288,0
sources,1000,265,0
sources,1000,264,0
sources,1000,300,0
sources,1000,300,0
sources,1000,345,0
sources,1000,260,0
sources,1000,286,0
sources,1000,274,0
sources,1000,262,0
sources,1000,266,0
sources,1000,288,0
sources,1000,276,0
sources,1000,266,0
sources,1000,2878,0
sources,1000,451,0
sources,1000,407,0
sources,1000,408,0
sources,1000,401,0
sources,1000,297,0
sources,1000,298,0
sources,1000,296,0
sources,1000,294,0
sources,1000,293,0
sources,1000,296,0
sources,1000,325,0
sources,1000,327,0
sources,1000,324,0
sources,1000,330,0
sources,1000,334,0
sources,1000,304,0
sources,1000,325,0
sources,1000,328,0
sources,1000,320,0
sources,1000,297,0
sources,1000,294,0
sources,1000,296,0
sources,1000,340,0
sources,1000,297,0
sources,1000,288,0
sources,1000,329,0
sources,1000,311,0
sources,1000,289,0
sources,1000,289,0
sources,1000,2316,0
sources,1000,309,0
sources,1000,309,0
sources,1000,277,0
sources,1000,274,0
sources,1000,259,0
sources,1000,267,0
sources,1000,294,0
sources,1000,261,0
sources,1000,259,0
sources,1000,260,0
sources,1000,261,0
sources,1000,266,0
sources,1000,257,0
sources,1000,293,0
sources,1000,258,0
sources,1000,259,0
sources,1000,294,0
sources,1000,261,0
sources,1000,254,0
sources,1000,288,0
sources,1000,282,0
sources,1000,261,0
sources,1000,265,0
sources,1000,258,0
sources,1000,287,0
sources,1000,261,0
sources,1000,258,0
sources,1000,258,0
sources,1000,259,0
sources,1000,3040,0
sources,1000,388,0
sources,1000,327,0
sources,1000,327,0
sources,1000,324,0
sources,1000,326,0
sources,1000,292,0
sources,1000,280,0
sources,1000,332,0
sources,1000,274,0
sources,1000,273,0
sources,1000,305,0
sources,1000,281,0
sources,1000,338,0
sources,1000,296,0
sources,1000,277,0
sources,1000,315,0
sources,1000,278,0
sources,1000,283,0
sources,1000,283,0
sources,1000,310,0
sources,1000,306,0
sources,1000,279,0
sources,1000,270,0
sources,1000,324,0
sources,1000,272,0
sources,1000,308,0
sources,1000,294,0
sources,1000,288,0
sources,1000,311,0
sources,1000,3052,0
sources,1000,394,0
sources,1000,360,0
sources,1000,337,0
sources,1000,323,0
sources,1000,273,0
sources,1000,311,0
sources,1000,276,0
sources,1000,265,0
sources,1000,277,0
sources,1000,273,0
sources,1000,273,0
sources,1000,356,0
sources,1000,291,0
sources,1000,333,0
sources,1000,307,0
sources,1000,275,0
sources,1000,273,0
sources,1000,273,0
sources,1000,266,0
sources,1000,310,0
sources,1000,276,0
sources,1000,275,0
sources,1000,305,0
sources,1000,273,0
sources,1000,271,0
sources,1000,309,0
sources,1000,274,0
sources,1000,314,0
sources,1000,319,0
sources,1000,1109,0
sources,1000,349,0
sources,1000,333,0
sources,1000,336,0
sources,1000,370,0
sources,1000,256,0
sources,1000,290,0
sources,1000,283,0
sources,1000,292,0
sources,1000,279,0
sources,1000,250,0
sources,1000,289,0
sources,1000,257,0
sources,1000,314,0
sources,1000,292,0
sources,1000,258,0
sources,1000,289,0
sources,1000,256,0
sources,1000,258,0
sources,1000,295,0
sources,1000,256,0
sources,1000,289,0
sources,1000,281,0
sources,1000,255,0
sources,1000,254,0
sources,1000,290,0
sources,1000,257,0
sources,1000,319,0
sources,1000,283,0
sources,1000,294,0
sources,1000,2886,0
sources,1000,368,0
sources,1000,332,0
sources,1000,318,0
sources,1000,314,0
sources,1000,344,0
sources,1000,280,0
sources,1000,312,0
sources,1000,281,0
sources,1000,320,0
sources,1000,303,0
sources,1000,308,0
sources,1000,296,0
sources,1000,285,0
sources,1000,280,0
sources,1000,282,0
sources,1000,278,0
sources,1000,283,0
sources,1000,326,0
sources,1000,284,0
sources,1000,306,0
sources,1000,278,0
sources,1000,280,0
sources,1000,311,0
sources,1000,279,0
sources,1000,279,0
sources,1000,313,0
sources,1000,277,0
sources,1000,285,0
sources,1000,313,0
sources,1000,1595,0
sources,1000,358,0
sources,1000,324,0
sources,1000,348,0
sources,1000,325,0
sources,1000,269,0
sources,1000,273,0
sources,1000,265,0
sources,1000,271,0
sources,1000,273,0
sources,1000,309,0
sources,1000,298,0
sources,1000,305,0
sources,1000,265,0
sources,1000,265,0
sources,1000,329,0
sources,1000,299,0
sources,1000,269,0
sources,1000,310,0
sources,1000,298,0
sources,1000,263,0
sources,1000,312,0
sources,1000,283,0
sources,1000,328,0
sources,1000,297,0
sources,1000,274,0
sources,1000,312,0
sources,1000,291,0
sources,1000,274,0
sources,1000,308,0
sources,1000,924,0
sources,1000,325,0
sources,1000,325,0
sources,1000,325,0
sources,1000,331,0
sources,1000,339,0
sources,1000,278,0
sources,1000,318,0
sources,1000,271,0
sources,1000,320,0
sources,1000,284,0
sources,1000,276,0
sources,1000,331,0
sources,1000,282,0
sources,1000,276,0
sources,1000,275,0
sources,1000,327,0
sources,1000,274,0
sources,1000,317,0
sources,1000,280,0
sources,1000,274,0
sources,1000,279,0
sources,1000,329,0
sources,1000,281,0
sources,1000,280,0
sources,1000,278,0
sources,1000,322,0
sources,1000,285,0
sources,1000,280,0
sources,1000,276,0
sources,1000,2406,0
sources,1000,334,0
sources,1000,303,0
sources,1000,350,0
sources,1000,307,0
sources,1000,292,0
sources,1000,258,0
sources,1000,269,0
sources,1000,257,0
sources,1000,252,0
sources,1000,291,0
sources,1000,294,0
sources,1000,259,0
sources,1000,260,0
sources,1000,286,0
sources,1000,273,0
sources,1000,261,0
sources,1000,254,0
sources,1000,288,0
sources,1000,251,0
sources,1000,257,0
sources,1000,293,0
sources,1000,325,0
sources,1000,296,0
sources,1000,284,0
sources,1000,289,0
sources,1000,257,0
sources,1000,288,0
sources,1000,255,0
sources,1000,282,0
sources,1000,980,0
sources,1000,331,0
sources,1000,278,0
sources,1000,316,0
sources,1000,313,0
sources,1000,292,0
sources,1000,291,0
sources,1000,255,0
sources,1000,254,0
sources,1000,305,0
sources,1000,257,0
sources,1000,254,0
sources,1000,256,0
sources,1000,254,0
sources,1000,252,0
sources,1000,307,0
sources,1000,253,0
sources,1000,250,0
sources,1000,292,0
sources,1000,257,0
sources,1000,285,0
sources,1000,275,0
sources,1000,290,0
sources,1000,254,0
sources,1000,280,0
sources,1000,269,0
sources,1000,288,0
sources,1000,292,0
sources,1000,251,0
sources,1000,285,0
sources,1000,3348,0
sources,1000,400,0
sources,1000,375,0
sources,1000,322,0
sources,1000,362,0
sources,1000,275,0
sources,1000,304,0
sources,1000,296,0
sources,1000,276,0
sources,1000,278,0
sources,1000,272,0
sources,1000,330,0
sources,1000,273,0
sources,1000,270,0
sources,1000,273,0
sources,1000,275,0
sources,1000,271,0
sources,1000,337,0
sources,1000,271,0
sources,1000,316,0
sources,1000,304,0
sources,1000,277,0
sources,1000,273,0
sources,1000,309,0
sources,1000,274,0
sources,1000,276,0
sources,1000,278,0
sources,1000,279,0
sources,1000,309,0
sources,1000,278,0
sources,1000,3380,0
sources,1000,274,0
sources,1000,277,0
sources,1000,379,0
sources,1000,277,0
sources,1000,256,0
sources,1000,288,0
sources,1000,255,0
sources,1000,255,0
sources,1000,253,0
sources,1000,291,0
sources,1000,262,0
sources,1000,291,0
sources,1000,263,0
sources,1000,250,0
sources,1000,254,0
sources,1000,253,0
sources,1000,254,0
sources,1000,258,0
sources,1000,255,0
sources,1000,259,0
sources,1000,319,0
sources,1000,273,0
sources,1000,251,0
sources,1000,249,0
sources,1000,284,0
sources,1000,292,0
sources,1000,261,0
sources,1000,254,0
sources,1000,255,0
sources,1000,3399,0
sources,1000,380,0
sources,1000,298,0
sources,1000,358,0
sources,1000,298,0
sources,1000,276,0
sources,1000,242,0
sources,1000,243,0
sources,1000,301,0
sources,1000,258,0
sources,1000,242,0
sources,1000,283,0
sources,1000,267,0
sources,1000,243,0
sources,1000,278,0
sources,1000,252,0
sources,1000,282,0
sources,1000,306,0
sources,1000,244,0
sources,1000,278,0
sources,1000,245,0
sources,1000,245,0
sources,1000,251,0
sources,1000,272,0
sources,1000,242,0
sources,1000,238,0
sources,1000,279,0
sources,1000,261,0
sources,1000,245,0
sources,1000,290,0
sources,1000,2608,0
sources,1000,422,0
sources,1000,325,0
sources,1000,316,0
sources,1000,342,0
sources,1000,248,0
sources,1000,255,0
sources,1000,307,0
sources,1000,251,0
sources,1000,285,0
sources,1000,301,0
sources,1000,250,0
sources,1000,283,0
sources,1000,249,0
sources,1000,249,0
sources,1000,250,0
sources,1000,248,0
sources,1000,289,0
sources,1000,251,0
sources,1000,288,0
sources,1000,246,0
sources,1000,250,0
sources,1000,281,0
sources,1000,247,0
sources,1000,246,0
sources,1000,287,0
sources,1000,251,0
sources,1000,251,0
sources,1000,280,0
sources,1000,254,0
sources,1000,2804,0
sources,1000,356,0
sources,1000,285,0
sources,1000,289,0
sources,1000,296,0
sources,1000,277,0
sources,1000,261,0
sources,1000,241,0
sources,1000,238,0
sources,1000,276,0
sources,1000,243,0
sources,1000,240,0
sources,1000,269,0
sources,1000,242,0
sources,1000,247,0
sources,1000,271,0
sources,1000,241,0
sources,1000,244,0
sources,1000,296,0
sources,1000,244,0
sources,1000,284,0
sources,1000,258,0
sources,1000,241,0
sources,1000,275,0
sources,1000,242,0
sources,1000,272,0
sources,1000,238,0
sources,1000,245,0
sources,1000,277,0
sources,1000,241,0
sources,1000,2848,0
sources,1000,435,0
sources,1000,322,0
sources,1000,347,0
sources,1000,310,0
sources,1000,335,0
sources,1000,275,0
sources,1000,273,0
sources,1000,316,0
sources,1000,278,0
sources,1000,328,0
sources,1000,294,0
sources,1000,281,0
sources,1000,299,0
sources,1000,275,0
sources,1000,277,0
sources,1000,278,0
sources,1000,329,0
sources,1000,279,0
sources,1000,279,0
sources,1000,282,0
sources,1000,286,0
sources,1000,296,0
sources,1000,276,0
sources,1000,346,0
sources,1000,284,0
sources,1000,275,0
sources,1000,281,0
sources,1000,333,0
sources,1000,282,0
sources,1000,2302,0
sources,1000,421,0
sources,1000,299,0
sources,1000,300,0
sources,1000,299,0
sources,1000,249,0
sources,1000,277,0
sources,1000,272,0
sources,1000,244,0
sources,1000,280,0
sources,1000,248,0
sources,1000,251,0
sources,1000,249,0
sources,1000,282,0
sources,1000,243,0
sources,1000,248,0
sources,1000,246,0
sources,1000,245,0
sources,1000,276,0
sources,1000,249,0
sources,1000,243,0
sources,1000,251,0
sources,1000,309,0
sources,1000,295,0
sources,1000,248,0
sources,1000,274,0
sources,1000,241,0
sources,1000,271,0
sources,1000,269,0
sources,1000,246,0
sources,1000,3156,0
sources,1000,350,0
sources,1000,345,0
sources,1000,307,0
sources,1000,303,0
sources,1000,323,0
sources,1000,276,0
sources,1000,320,0
sources,1000,341,0
sources,1000,277,0
sources,1000,282,0
sources,1000,275,0
sources,1000,281,0
sources,1000,328,0
sources,1000,288,0
sources,1000,279,0
sources,1000,336,0
sources,1000,287,0
sources,1000,284,0
sources,1000,333,0
sources,1000,281,0
sources,1000,285,0
sources,1000,320,0
sources,1000,302,0
sources,1000,287,0
sources,1000,294,0
sources,1000,285,0
sources,1000,310,0
sources,1000,278,0
sources,1000,326,0
sources,1000,2762,0
sources,1000,409,0
sources,1000,307,0
sources,1000,321,0
sources,1000,294,0
sources,1000,263,0
sources,1000,260,0
sources,1000,258,0
sources,1000,261,0
sources,1000,253,0
sources,1000,291,0
sources,1000,258,0
sources,1000,260,0
sources,1000,259,0
sources,1000,299,0
sources,1000,257,0
sources,1000,258,0
sources,1000,291,0
sources,1000,262,0
sources,1000,258,0
sources,1000,259,0
sources,1000,291,0
sources,1000,262,0
sources,1000,259,0
sources,1000,293,0
sources,1000,259,0
sources,1000,263,0
sources,1000,262,0
sources,1000,295,0
sources,1000,289,0
sources,1000,2368,0
sources,1000,343,0
sources,1000,315,0
sources,1000,375,0
sources,1000,346,0
sources,1000,263,0
sources,1000,267,0
sources,1000,260,0
sources,1000,260,0
sources,1000,293,0
sources,1000,260,0
sources,1000,261,0
sources,1000,299,0
sources,1000,261,0
sources,1000,321,0
sources,1000,315,0
sources,1000,263,0
sources,1000,265,0
sources,1000,302,0
sources,1000,260,0
sources,1000,302,0
sources,1000,285,0
sources,1000,265,0
sources,1000,315,0
sources,1000,291,0
sources,1000,297,0
sources,1000,286,0
sources,1000,265,0
sources,1000,261,0
sources,1000,302,0
sources,1000,4269,0
sources,1000,365,0
sources,1000,324,0
sources,1000,338,0
sources,1000,312,0
sources,1000,275,0
sources,1000,314,0
sources,1000,284,0
sources,1000,319,0
sources,1000,279,0
sources,1000,304,0
sources,1000,280,0
sources,1000,318,0
sources,1000,301,0
sources,1000,343,0
sources,1000,307,0
sources,1000,280,0
sources,1000,275,0
sources,1000,303,0
sources,1000,340,0
sources,1000,275,0
sources,1000,331,0
sources,1000,279,0
sources,1000,278,0
sources,1000,276,0
sources,1000,320,0
sources,1000,319,0
sources,1000,320,0
sources,1000,272,0
sources,1000,313,0
sources,1000,3196,0
sources,1000,428,0
sources,1000,351,0
sources,1000,329,0
sources,1000,343,0
sources,1000,294,0
sources,1000,278,0
sources,1000,278,0
sources,1000,307,0
sources,1000,294,0
sources,1000,303,0
sources,1000,330,0
sources,1000,271,0
sources,1000,272,0
sources,1000,304,0
sources,1000,276,0
sources,1000,317,0
sources,1000,276,0
sources,1000,270,0
sources,1000,328,0
sources,1000,276,0
sources,1000,279,0
sources,1000,311,0
sources,1000,276,0
sources,1000,270,0
sources,1000,276,0
sources,1000,273,0
sources,1000,303,0
sources,1000,278,0
sources,1000,331,0
sources,1000,3819,0
sources,1000,415,0
sources,1000,407,0
sources,1000,404,0
sources,1000,389,0
sources,1000,309,0
sources,1000,310,0
sources,1000,310,0
sources,1000,348,0
sources,1000,303,0
sources,1000,307,0
sources,1000,341,0
sources,1000,305,0
sources,1000,305,0
sources,1000,298,0
sources,1000,354,0
sources,1000,327,0
sources,1000,339,0
sources,1000,319,0
sources,1000,352,0
sources,1000,312,0
sources,1000,304,0
sources,1000,302,0
sources,1000,302,0
sources,1000,301,0
sources,1000,311,0
sources,1000,307,0
sources,1000,331,0
sources,1000,300,0
sources,1000,296,0
sources,1000,3841,0
sources,1000,473,0
sources,1000,468,0
sources,1000,411,0
sources,1000,398,0
sources,1000,376,0
sources,1000,324,0
sources,1000,333,0
sources,1000,334,0
sources,1000,338,0
sources,1000,362,0
sources,1000,322,0
sources,1000,322,0
sources,1000,326,0
sources,1000,329,0
sources,1000,326,0
sources,1000,382,0
sources,1000,325,0
sources,1000,325,0
sources,1000,356,0
sources,1000,348,0
sources,1000,360,0
sources,1000,346,0
sources,1000,324,0
sources,1000,357,0
sources,1000,321,0
sources,1000,332,0
sources,1000,325,0
sources,1000,326,0
sources,1000,327,0
sources,1000,3847,0
sources,1000,433,0
sources,1000,340,0
sources,1000,342,0
sources,1000,322,0
sources,1000,263,0
sources,1000,266,0
sources,1000,295,0
sources,1000,264,0
sources,1000,292,0
sources,1000,279,0
sources,1000,296,0
sources,1000,264,0
sources,1000,300,0
sources,1000,260,0
sources,1000,260,0
sources,1000,260,0
sources,1000,292,0
sources,1000,285,0
sources,1000,260,0
sources,1000,261,0
sources,1000,325,0
sources,1000,256,0
sources,1000,256,0
sources,1000,263,0
sources,1000,260,0
sources,1000,257,0
sources,1000,262,0
sources,1000,293,0
sources,1000,256,0
sources,1000,2442,0
sources,1000,342,0
sources,1000,295,0
sources,1000,339,0
sources,1000,292,0
sources,1000,290,0
sources,1000,316,0
sources,1000,262,0
sources,1000,260,0
sources,1000,327,0
sources,1000,266,0
sources,1000,260,0
sources,1000,296,0
sources,1000,309,0
sources,1000,315,0
sources,1000,262,0
sources,1000,252,0
sources,1000,263,0
sources,1000,261,0
sources,1000,322,0
sources,1000,262,0
sources,1000,316,0
sources,1000,262,0
sources,1000,256,0
sources,1000,259,0
sources,1000,260,0
sources,1000,311,0
sources,1000,281,0
sources,1000,264,0
sources,1000,262,0
sources,1000,2852,0
sources,1000,414,0
sources,1000,367,0
sources,1000,374,0
sources,1000,359,0
sources,1000,291,0
sources,1000,289,0
sources,1000,300,0
sources,1000,317,0
sources,1000,315,0
sources,1000,348,0
sources,1000,343,0
sources,1000,326,0
sources,1000,290,0
sources,1000,286,0
sources,1000,295,0
sources,1000,324,0
sources,1000,290,0
sources,1000,286,0
sources,1000,286,0
sources,1000,283,0
sources,1000,290,0
sources,1000,386,0
sources,1000,293,0
sources,1000,289,0
sources,1000,287,0
sources,1000,287,0
sources,1000,289,0
sources,1000,325,0
sources,1000,289,0
sources,1000,2532,0
sources,1000,357,0
sources,1000,305,0
sources,1000,349,0
sources,1000,296,0
sources,1000,271,0
sources,1000,308,0
sources,1000,273,0
sources,1000,307,0
sources,1000,271,0
sources,1000,310,0
sources,1000,288,0
sources,1000,303,0
sources,1000,332,0
sources,1000,270,0
sources,1000,360,0
sources,1000,265,0
sources,1000,304,0
sources,1000,299,0
sources,1000,315,0
sources,1000,292,0
sources,1000,301,0
sources,1000,266,0
sources,1000,301,0
sources,1000,290,0
sources,1000,274,0
sources,1000,322,0
sources,1000,271,0
sources,1000,269,0
sources,1000,301,0
sources,1000,3063,0
sources,1000,396,0
sources,1000,342,0
sources,1000,320,0
sources,1000,331,0
sources,1000,247,0
sources,1000,278,0
sources,1000,245,0
sources,1000,286,0
sources,1000,246,0
sources,1000,246,0
sources,1000,302,0
sources,1000,271,0
sources,1000,243,0
sources,1000,248,0
sources,1000,257,0
sources,1000,242,0
sources,1000,244,0
sources,1000,285,0
sources,1000,265,0
sources,1000,243,0
sources,1000,247,0
sources,1000,281,0
sources,1000,251,0
sources,1000,244,0
sources,1000,244,0
sources,1000,283,0
sources,1000,257,0
sources,1000,250,0
sources,1000,284,0
sources,1000,2209,0
sources,1000,373,0
sources,1000,327,0
sources,1000,331,0
sources,1000,363,0
sources,1000,397,0
sources,1000,319,0
sources,1000,338,0
sources,1000,288,0
sources,1000,319,0
sources,1000,284,0
sources,1000,283,0
sources,1000,350,0
sources,1000,298,0
sources,1000,283,0
sources,1000,280,0
sources,1000,281,0
sources,1000,317,0
sources,1000,285,0
sources,1000,358,0
sources,1000,282,0
sources,1000,320,0
sources,1000,287,0
sources,1000,288,0
sources,1000,320,0
sources,1000,282,0
sources,1000,300,0
sources,1000,308,0
sources,1000,286,0
sources,1000,315,0
sources,1000,2596,0
sources,1000,360,0
sources,1000,344,0
sources,1000,349,0
sources,1000,343,0
sources,1000,290,0
sources,1000,294,0
sources,1000,350,0
sources,1000,292,0
sources,1000,326,0
sources,1000,320,0
sources,1000,301,0
sources,1000,289,0
sources,1000,348,0
sources,1000,286,0
sources,1000,323,0
sources,1000,304,0
sources,1000,293,0
sources,1000,328,0
sources,1000,300,0
sources,1000,317,0
sources,1000,288,0
sources,1000,295,0
sources,1000,354,0
sources,1000,283,0
sources,1000,297,0
sources,1000,335,0
sources,1000,293,0
sources,1000,291,0
sources,1000,294,0
sources,1000,3091,0
sources,1000,368,0
sources,1000,323,0
sources,1000,334,0
sources,1000,377,0
sources,1000,258,0
sources,1000,254,0
sources,1000,287,0
sources,1000,280,0
sources,1000,301,0
sources,1000,262,0
sources,1000,305,0
sources,1000,271,0
sources,1000,333,0
sources,1000,281,0
sources,1000,258,0
sources,1000,284,0
sources,1000,288,0
sources,1000,258,0
sources,1000,259,0
sources,1000,259,0
sources,1000,306,0
sources,1000,298,0
sources,1000,252,0
sources,1000,254,0
sources,1000,334,0
sources,1000,255,0
sources,1000,258,0
sources,1000,260,0
sources,1000,260,0
sources,1000,2356,0
sources,1000,416,0
sources,1000,292,0
